Experiment ID,Participant Private ID,Task Name,Trial Number,unpresented_lure,word
delay_PM,7808292,Encoding task,113,sweet,sour
delay_PM,7808292,Encoding task,114,sweet,candy
delay_PM,7808292,Encoding task,115,sweet,sugar
delay_PM,7808292,Encoding task,116,sweet,bitter
delay_PM,7808292,Encoding task,117,sweet,good
delay_PM,7808292,Encoding task,118,sweet,taste
delay_PM,7808292,Encoding task,119,sweet,tooth
delay_PM,7808292,Encoding task,120,sweet,nice
delay_PM,7808292,Encoding task,121,river,water
delay_PM,7808292,Encoding task,122,river,stream
delay_PM,7808292,Encoding task,123,river,lake
delay_PM,7808292,Encoding task,124,river,Thames
delay_PM,7808292,Encoding task,125,river,boat
delay_PM,7808292,Encoding task,126,river,tide
delay_PM,7808292,Encoding task,127,river,swim
delay_PM,7808292,Encoding task,128,river,flow
delay_PM,7808292,Encoding task,129,sleep,bed
delay_PM,7808292,Encoding task,130,sleep,rest
delay_PM,7808292,Encoding task,131,sleep,awake
delay_PM,7808292,Encoding task,132,sleep,tired
delay_PM,7808292,Encoding task,133,sleep,dream
delay_PM,7808292,Encoding task,134,sleep,wake
delay_PM,7808292,Encoding task,135,sleep,snooze
delay_PM,7808292,Encoding task,136,sleep,blanket
delay_PM,7808292,Encoding task,137,smoke,cigarette
delay_PM,7808292,Encoding task,138,smoke,puff
delay_PM,7808292,Encoding task,139,smoke,blaze
delay_PM,7808292,Encoding task,140,smoke,billows
delay_PM,7808292,Encoding task,141,smoke,pollution
delay_PM,7808292,Encoding task,142,smoke,ashes
delay_PM,7808292,Encoding task,143,smoke,cigar
delay_PM,7808292,Encoding task,144,smoke,chimney
delay_PM,7808292,Encoding task,145,slow,fast
delay_PM,7808292,Encoding task,146,slow,lethargic
delay_PM,7808292,Encoding task,147,slow,stop
delay_PM,7808292,Encoding task,148,slow,listless
delay_PM,7808292,Encoding task,149,slow,snail
delay_PM,7808292,Encoding task,150,slow,cautious
delay_PM,7808292,Encoding task,151,slow,delay
delay_PM,7808292,Encoding task,152,slow,traffic
delay_PM,7808292,Encoding task,153,cold,hot
delay_PM,7808292,Encoding task,154,cold,snow
delay_PM,7808292,Encoding task,155,cold,warm
delay_PM,7808292,Encoding task,156,cold,winter
delay_PM,7808292,Encoding task,157,cold,ice
delay_PM,7808292,Encoding task,158,cold,wet
delay_PM,7808292,Encoding task,159,cold,frigid
delay_PM,7808292,Encoding task,160,cold,chilly
delay_PM,7799847,Encoding task,1,sweet,sour
delay_PM,7799847,Encoding task,2,sweet,candy
delay_PM,7799847,Encoding task,3,sweet,sugar
delay_PM,7799847,Encoding task,4,sweet,bitter
delay_PM,7799847,Encoding task,5,sweet,good
delay_PM,7799847,Encoding task,6,sweet,taste
delay_PM,7799847,Encoding task,7,sweet,tooth
delay_PM,7799847,Encoding task,8,sweet,nice
delay_PM,7799847,Encoding task,9,foot,shoe
delay_PM,7799847,Encoding task,10,foot,hand
delay_PM,7799847,Encoding task,11,foot,toe
delay_PM,7799847,Encoding task,12,foot,kick
delay_PM,7799847,Encoding task,13,foot,sandals
delay_PM,7799847,Encoding task,14,foot,soccer
delay_PM,7799847,Encoding task,15,foot,yard
delay_PM,7799847,Encoding task,16,foot,walk
delay_PM,7799847,Encoding task,17,spider,web
delay_PM,7799847,Encoding task,18,spider,insect
delay_PM,7799847,Encoding task,19,spider,bug
delay_PM,7799847,Encoding task,20,spider,fright
delay_PM,7799847,Encoding task,21,spider,fly
delay_PM,7799847,Encoding task,22,spider,arachnid
delay_PM,7799847,Encoding task,23,spider,crawl
delay_PM,7799847,Encoding task,24,spider,tarantula
delay_PM,7799847,Encoding task,25,slow,fast
delay_PM,7799847,Encoding task,26,slow,lethargic
delay_PM,7799847,Encoding task,27,slow,stop
delay_PM,7799847,Encoding task,28,slow,listless
delay_PM,7799847,Encoding task,29,slow,snail
delay_PM,7799847,Encoding task,30,slow,cautious
delay_PM,7799847,Encoding task,31,slow,delay
delay_PM,7799847,Encoding task,32,slow,traffic
delay_PM,7799847,Encoding task,33,chair,table
delay_PM,7799847,Encoding task,34,chair,sit
delay_PM,7799847,Encoding task,35,chair,legs
delay_PM,7799847,Encoding task,36,chair,seat
delay_PM,7799847,Encoding task,37,chair,couch
delay_PM,7799847,Encoding task,38,chair,desk
delay_PM,7799847,Encoding task,39,chair,recliner
delay_PM,7799847,Encoding task,40,chair,sofa
delay_PM,7799847,Encoding task,41,city,town
delay_PM,7799847,Encoding task,42,city,crowded
delay_PM,7799847,Encoding task,43,city,state
delay_PM,7799847,Encoding task,44,city,capital
delay_PM,7799847,Encoding task,45,city,streets
delay_PM,7799847,Encoding task,46,city,subway
delay_PM,7799847,Encoding task,47,city,country
delay_PM,7799847,Encoding task,48,city,New York
delay_PM,7799847,Encoding task,49,needle,thread
delay_PM,7799847,Encoding task,50,needle,pin
delay_PM,7799847,Encoding task,51,needle,eye
delay_PM,7799847,Encoding task,52,needle,sewing
delay_PM,7799847,Encoding task,53,needle,sharp
delay_PM,7799847,Encoding task,54,needle,point
delay_PM,7799847,Encoding task,55,needle,prick
delay_PM,7799847,Encoding task,56,needle,thimble
delay_PM,7799847,Encoding task,57,cold,hot
delay_PM,7799847,Encoding task,58,cold,snow
delay_PM,7799847,Encoding task,59,cold,warm
delay_PM,7799847,Encoding task,60,cold,winter
delay_PM,7799847,Encoding task,61,cold,ice
delay_PM,7799847,Encoding task,62,cold,wet
delay_PM,7799847,Encoding task,63,cold,frigid
delay_PM,7799847,Encoding task,64,cold,chilly
delay_PM,7799847,Encoding task,65,mug,mug
delay_PM,7799847,Encoding task,66,mug,saucer
delay_PM,7799847,Encoding task,67,mug,tea
delay_PM,7799847,Encoding task,68,mug,measuring
delay_PM,7799847,Encoding task,69,mug,coaster
delay_PM,7799847,Encoding task,70,mug,lid
delay_PM,7799847,Encoding task,71,mug,handle
delay_PM,7799847,Encoding task,72,mug,coffee
delay_PM,7799847,Encoding task,73,river,water
delay_PM,7799847,Encoding task,74,river,stream
delay_PM,7799847,Encoding task,75,river,lake
delay_PM,7799847,Encoding task,76,river,Thames
delay_PM,7799847,Encoding task,77,river,boat
delay_PM,7799847,Encoding task,78,river,tide
delay_PM,7799847,Encoding task,79,river,swim
delay_PM,7799847,Encoding task,80,river,flow
delay_PM,7799847,Encoding task,81,soft,hard
delay_PM,7799847,Encoding task,82,soft,light
delay_PM,7799847,Encoding task,83,soft,pillow
delay_PM,7799847,Encoding task,84,soft,plush
delay_PM,7799847,Encoding task,85,soft,loud
delay_PM,7799847,Encoding task,86,soft,cotton
delay_PM,7799847,Encoding task,87,soft,fur
delay_PM,7799847,Encoding task,88,soft,touch
delay_PM,7799847,Encoding task,89,smell,nose
delay_PM,7799847,Encoding task,90,smell,breathe
delay_PM,7799847,Encoding task,91,smell,sniff
delay_PM,7799847,Encoding task,92,smell,aroma
delay_PM,7799847,Encoding task,93,smell,hear
delay_PM,7799847,Encoding task,94,smell,see
delay_PM,7799847,Encoding task,95,smell,nostril
delay_PM,7799847,Encoding task,96,smell,whiff
delay_PM,7799847,Encoding task,97,sleep,bed
delay_PM,7799847,Encoding task,98,sleep,rest
delay_PM,7799847,Encoding task,99,sleep,awake
delay_PM,7799847,Encoding task,100,sleep,tired
delay_PM,7799847,Encoding task,101,sleep,dream
delay_PM,7799847,Encoding task,102,sleep,wake
delay_PM,7799847,Encoding task,103,sleep,snooze
delay_PM,7799847,Encoding task,104,sleep,blanket
delay_PM,7799847,Encoding task,105,angry,mad
delay_PM,7799847,Encoding task,106,angry,fear
delay_PM,7799847,Encoding task,107,angry,hate
delay_PM,7799847,Encoding task,108,angry,rage
delay_PM,7799847,Encoding task,109,angry,temper
delay_PM,7799847,Encoding task,110,angry,fury
delay_PM,7799847,Encoding task,111,angry,ire
delay_PM,7799847,Encoding task,112,angry,wrath
delay_PM,7799847,Encoding task,113,window,door
delay_PM,7799847,Encoding task,114,window,glass
delay_PM,7799847,Encoding task,115,window,pane
delay_PM,7799847,Encoding task,116,window,shade
delay_PM,7799847,Encoding task,117,window,ledge
delay_PM,7799847,Encoding task,118,window,sill
delay_PM,7799847,Encoding task,119,window,house
delay_PM,7799847,Encoding task,120,window,open
delay_PM,7799847,Encoding task,121,mountain,hill
delay_PM,7799847,Encoding task,122,mountain,valley
delay_PM,7799847,Encoding task,123,mountain,climb
delay_PM,7799847,Encoding task,124,mountain,summit
delay_PM,7799847,Encoding task,125,mountain,top
delay_PM,7799847,Encoding task,126,mountain,molehill
delay_PM,7799847,Encoding task,127,mountain,peak
delay_PM,7799847,Encoding task,128,mountain,plain
delay_PM,7799847,Encoding task,129,smoke,cigarette
delay_PM,7799847,Encoding task,130,smoke,puff
delay_PM,7799847,Encoding task,131,smoke,blaze
delay_PM,7799847,Encoding task,132,smoke,billows
delay_PM,7799847,Encoding task,133,smoke,pollution
delay_PM,7799847,Encoding task,134,smoke,ashes
delay_PM,7799847,Encoding task,135,smoke,cigar
delay_PM,7799847,Encoding task,136,smoke,chimney
delay_PM,7799847,Encoding task,137,rough,smooth
delay_PM,7799847,Encoding task,138,rough,bumpy
delay_PM,7799847,Encoding task,139,rough,road
delay_PM,7799847,Encoding task,140,rough,tough
delay_PM,7799847,Encoding task,141,rough,sandpaper
delay_PM,7799847,Encoding task,142,rough,jagged
delay_PM,7799847,Encoding task,143,rough,ready
delay_PM,7799847,Encoding task,144,rough,coarse
delay_PM,7799847,Encoding task,145,doctor,nurse
delay_PM,7799847,Encoding task,146,doctor,sick
delay_PM,7799847,Encoding task,147,doctor,lawyer
delay_PM,7799847,Encoding task,148,doctor,medicine
delay_PM,7799847,Encoding task,149,doctor,health
delay_PM,7799847,Encoding task,150,doctor,hospital
delay_PM,7799847,Encoding task,151,doctor,dentist
delay_PM,7799847,Encoding task,152,doctor,physician
delay_PM,7799847,Encoding task,153,rubbish,garbage
delay_PM,7799847,Encoding task,154,rubbish,waste
delay_PM,7799847,Encoding task,155,rubbish,can
delay_PM,7799847,Encoding task,156,rubbish,refuse
delay_PM,7799847,Encoding task,157,rubbish,sewage
delay_PM,7799847,Encoding task,158,rubbish,bag
delay_PM,7799847,Encoding task,159,rubbish,junk
delay_PM,7799847,Encoding task,160,rubbish,trash
delay_PM,7799813,Encoding task,1,river,water
delay_PM,7799813,Encoding task,2,river,stream
delay_PM,7799813,Encoding task,3,river,lake
delay_PM,7799813,Encoding task,4,river,Thames
delay_PM,7799813,Encoding task,5,river,boat
delay_PM,7799813,Encoding task,6,river,tide
delay_PM,7799813,Encoding task,7,river,swim
delay_PM,7799813,Encoding task,8,river,flow
delay_PM,7799813,Encoding task,9,slow,fast
delay_PM,7799813,Encoding task,10,slow,lethargic
delay_PM,7799813,Encoding task,11,slow,stop
delay_PM,7799813,Encoding task,12,slow,listless
delay_PM,7799813,Encoding task,13,slow,snail
delay_PM,7799813,Encoding task,14,slow,cautious
delay_PM,7799813,Encoding task,15,slow,delay
delay_PM,7799813,Encoding task,16,slow,traffic
delay_PM,7799813,Encoding task,17,city,town
delay_PM,7799813,Encoding task,18,city,crowded
delay_PM,7799813,Encoding task,19,city,state
delay_PM,7799813,Encoding task,20,city,capital
delay_PM,7799813,Encoding task,21,city,streets
delay_PM,7799813,Encoding task,22,city,subway
delay_PM,7799813,Encoding task,23,city,country
delay_PM,7799813,Encoding task,24,city,New York
delay_PM,7799813,Encoding task,25,smell,nose
delay_PM,7799813,Encoding task,26,smell,breathe
delay_PM,7799813,Encoding task,27,smell,sniff
delay_PM,7799813,Encoding task,28,smell,aroma
delay_PM,7799813,Encoding task,29,smell,hear
delay_PM,7799813,Encoding task,30,smell,see
delay_PM,7799813,Encoding task,31,smell,nostril
delay_PM,7799813,Encoding task,32,smell,whiff
delay_PM,7799813,Encoding task,33,foot,shoe
delay_PM,7799813,Encoding task,34,foot,hand
delay_PM,7799813,Encoding task,35,foot,toe
delay_PM,7799813,Encoding task,36,foot,kick
delay_PM,7799813,Encoding task,37,foot,sandals
delay_PM,7799813,Encoding task,38,foot,soccer
delay_PM,7799813,Encoding task,39,foot,yard
delay_PM,7799813,Encoding task,40,foot,walk
delay_PM,7799813,Encoding task,41,window,door
delay_PM,7799813,Encoding task,42,window,glass
delay_PM,7799813,Encoding task,43,window,pane
delay_PM,7799813,Encoding task,44,window,shade
delay_PM,7799813,Encoding task,45,window,ledge
delay_PM,7799813,Encoding task,46,window,sill
delay_PM,7799813,Encoding task,47,window,house
delay_PM,7799813,Encoding task,48,window,open
delay_PM,7799813,Encoding task,49,rubbish,garbage
delay_PM,7799813,Encoding task,50,rubbish,waste
delay_PM,7799813,Encoding task,51,rubbish,can
delay_PM,7799813,Encoding task,52,rubbish,refuse
delay_PM,7799813,Encoding task,53,rubbish,sewage
delay_PM,7799813,Encoding task,54,rubbish,bag
delay_PM,7799813,Encoding task,55,rubbish,junk
delay_PM,7799813,Encoding task,56,rubbish,trash
delay_PM,7799813,Encoding task,57,mountain,hill
delay_PM,7799813,Encoding task,58,mountain,valley
delay_PM,7799813,Encoding task,59,mountain,climb
delay_PM,7799813,Encoding task,60,mountain,summit
delay_PM,7799813,Encoding task,61,mountain,top
delay_PM,7799813,Encoding task,62,mountain,molehill
delay_PM,7799813,Encoding task,63,mountain,peak
delay_PM,7799813,Encoding task,64,mountain,plain
delay_PM,7799813,Encoding task,65,chair,table
delay_PM,7799813,Encoding task,66,chair,sit
delay_PM,7799813,Encoding task,67,chair,legs
delay_PM,7799813,Encoding task,68,chair,seat
delay_PM,7799813,Encoding task,69,chair,couch
delay_PM,7799813,Encoding task,70,chair,desk
delay_PM,7799813,Encoding task,71,chair,recliner
delay_PM,7799813,Encoding task,72,chair,sofa
delay_PM,7799813,Encoding task,73,doctor,nurse
delay_PM,7799813,Encoding task,74,doctor,sick
delay_PM,7799813,Encoding task,75,doctor,lawyer
delay_PM,7799813,Encoding task,76,doctor,medicine
delay_PM,7799813,Encoding task,77,doctor,health
delay_PM,7799813,Encoding task,78,doctor,hospital
delay_PM,7799813,Encoding task,79,doctor,dentist
delay_PM,7799813,Encoding task,80,doctor,physician
delay_PM,7799813,Encoding task,81,needle,thread
delay_PM,7799813,Encoding task,82,needle,pin
delay_PM,7799813,Encoding task,83,needle,eye
delay_PM,7799813,Encoding task,84,needle,sewing
delay_PM,7799813,Encoding task,85,needle,sharp
delay_PM,7799813,Encoding task,86,needle,point
delay_PM,7799813,Encoding task,87,needle,prick
delay_PM,7799813,Encoding task,88,needle,thimble
delay_PM,7799813,Encoding task,89,angry,mad
delay_PM,7799813,Encoding task,90,angry,fear
delay_PM,7799813,Encoding task,91,angry,hate
delay_PM,7799813,Encoding task,92,angry,rage
delay_PM,7799813,Encoding task,93,angry,temper
delay_PM,7799813,Encoding task,94,angry,fury
delay_PM,7799813,Encoding task,95,angry,ire
delay_PM,7799813,Encoding task,96,angry,wrath
delay_PM,7799813,Encoding task,97,sweet,sour
delay_PM,7799813,Encoding task,98,sweet,candy
delay_PM,7799813,Encoding task,99,sweet,sugar
delay_PM,7799813,Encoding task,100,sweet,bitter
delay_PM,7799813,Encoding task,101,sweet,good
delay_PM,7799813,Encoding task,102,sweet,taste
delay_PM,7799813,Encoding task,103,sweet,tooth
delay_PM,7799813,Encoding task,104,sweet,nice
delay_PM,7799813,Encoding task,105,rough,smooth
delay_PM,7799813,Encoding task,106,rough,bumpy
delay_PM,7799813,Encoding task,107,rough,road
delay_PM,7799813,Encoding task,108,rough,tough
delay_PM,7799813,Encoding task,109,rough,sandpaper
delay_PM,7799813,Encoding task,110,rough,jagged
delay_PM,7799813,Encoding task,111,rough,ready
delay_PM,7799813,Encoding task,112,rough,coarse
delay_PM,7799813,Encoding task,113,soft,hard
delay_PM,7799813,Encoding task,114,soft,light
delay_PM,7799813,Encoding task,115,soft,pillow
delay_PM,7799813,Encoding task,116,soft,plush
delay_PM,7799813,Encoding task,117,soft,loud
delay_PM,7799813,Encoding task,118,soft,cotton
delay_PM,7799813,Encoding task,119,soft,fur
delay_PM,7799813,Encoding task,120,soft,touch
delay_PM,7799813,Encoding task,121,cold,hot
delay_PM,7799813,Encoding task,122,cold,snow
delay_PM,7799813,Encoding task,123,cold,warm
delay_PM,7799813,Encoding task,124,cold,winter
delay_PM,7799813,Encoding task,125,cold,ice
delay_PM,7799813,Encoding task,126,cold,wet
delay_PM,7799813,Encoding task,127,cold,frigid
delay_PM,7799813,Encoding task,128,cold,chilly
delay_PM,7799813,Encoding task,129,sleep,bed
delay_PM,7799813,Encoding task,130,sleep,rest
delay_PM,7799813,Encoding task,131,sleep,awake
delay_PM,7799813,Encoding task,132,sleep,tired
delay_PM,7799813,Encoding task,133,sleep,dream
delay_PM,7799813,Encoding task,134,sleep,wake
delay_PM,7799813,Encoding task,135,sleep,snooze
delay_PM,7799813,Encoding task,136,sleep,blanket
delay_PM,7799813,Encoding task,137,spider,web
delay_PM,7799813,Encoding task,138,spider,insect
delay_PM,7799813,Encoding task,139,spider,bug
delay_PM,7799813,Encoding task,140,spider,fright
delay_PM,7799813,Encoding task,141,spider,fly
delay_PM,7799813,Encoding task,142,spider,arachnid
delay_PM,7799813,Encoding task,143,spider,crawl
delay_PM,7799813,Encoding task,144,spider,tarantula
delay_PM,7799813,Encoding task,145,smoke,cigarette
delay_PM,7799813,Encoding task,146,smoke,puff
delay_PM,7799813,Encoding task,147,smoke,blaze
delay_PM,7799813,Encoding task,148,smoke,billows
delay_PM,7799813,Encoding task,149,smoke,pollution
delay_PM,7799813,Encoding task,150,smoke,ashes
delay_PM,7799813,Encoding task,151,smoke,cigar
delay_PM,7799813,Encoding task,152,smoke,chimney
delay_PM,7799813,Encoding task,153,mug,mug
delay_PM,7799813,Encoding task,154,mug,saucer
delay_PM,7799813,Encoding task,155,mug,tea
delay_PM,7799813,Encoding task,156,mug,measuring
delay_PM,7799813,Encoding task,157,mug,coaster
delay_PM,7799813,Encoding task,158,mug,lid
delay_PM,7799813,Encoding task,159,mug,handle
delay_PM,7799813,Encoding task,160,mug,coffee
delay_PM,7792483,Encoding task,1,soft,hard
delay_PM,7792483,Encoding task,2,soft,light
delay_PM,7792483,Encoding task,3,soft,pillow
delay_PM,7792483,Encoding task,4,soft,plush
delay_PM,7792483,Encoding task,5,soft,loud
delay_PM,7792483,Encoding task,6,soft,cotton
delay_PM,7792483,Encoding task,7,soft,fur
delay_PM,7792483,Encoding task,8,soft,touch
delay_PM,7792483,Encoding task,9,river,water
delay_PM,7792483,Encoding task,10,river,stream
delay_PM,7792483,Encoding task,11,river,lake
delay_PM,7792483,Encoding task,12,river,Thames
delay_PM,7792483,Encoding task,13,river,boat
delay_PM,7792483,Encoding task,14,river,tide
delay_PM,7792483,Encoding task,15,river,swim
delay_PM,7792483,Encoding task,16,river,flow
delay_PM,7792483,Encoding task,17,spider,web
delay_PM,7792483,Encoding task,18,spider,insect
delay_PM,7792483,Encoding task,19,spider,bug
delay_PM,7792483,Encoding task,20,spider,fright
delay_PM,7792483,Encoding task,21,spider,fly
delay_PM,7792483,Encoding task,22,spider,arachnid
delay_PM,7792483,Encoding task,23,spider,crawl
delay_PM,7792483,Encoding task,24,spider,tarantula
delay_PM,7792483,Encoding task,25,cold,hot
delay_PM,7792483,Encoding task,26,cold,snow
delay_PM,7792483,Encoding task,27,cold,warm
delay_PM,7792483,Encoding task,28,cold,winter
delay_PM,7792483,Encoding task,29,cold,ice
delay_PM,7792483,Encoding task,30,cold,wet
delay_PM,7792483,Encoding task,31,cold,frigid
delay_PM,7792483,Encoding task,32,cold,chilly
delay_PM,7792483,Encoding task,33,foot,shoe
delay_PM,7792483,Encoding task,34,foot,hand
delay_PM,7792483,Encoding task,35,foot,toe
delay_PM,7792483,Encoding task,36,foot,kick
delay_PM,7792483,Encoding task,37,foot,sandals
delay_PM,7792483,Encoding task,38,foot,soccer
delay_PM,7792483,Encoding task,39,foot,yard
delay_PM,7792483,Encoding task,40,foot,walk
delay_PM,7792483,Encoding task,41,doctor,nurse
delay_PM,7792483,Encoding task,42,doctor,sick
delay_PM,7792483,Encoding task,43,doctor,lawyer
delay_PM,7792483,Encoding task,44,doctor,medicine
delay_PM,7792483,Encoding task,45,doctor,health
delay_PM,7792483,Encoding task,46,doctor,hospital
delay_PM,7792483,Encoding task,47,doctor,dentist
delay_PM,7792483,Encoding task,48,doctor,physician
delay_PM,7792483,Encoding task,49,smoke,cigarette
delay_PM,7792483,Encoding task,50,smoke,puff
delay_PM,7792483,Encoding task,51,smoke,blaze
delay_PM,7792483,Encoding task,52,smoke,billows
delay_PM,7792483,Encoding task,53,smoke,pollution
delay_PM,7792483,Encoding task,54,smoke,ashes
delay_PM,7792483,Encoding task,55,smoke,cigar
delay_PM,7792483,Encoding task,56,smoke,chimney
delay_PM,7792483,Encoding task,57,city,town
delay_PM,7792483,Encoding task,58,city,crowded
delay_PM,7792483,Encoding task,59,city,state
delay_PM,7792483,Encoding task,60,city,capital
delay_PM,7792483,Encoding task,61,city,streets
delay_PM,7792483,Encoding task,62,city,subway
delay_PM,7792483,Encoding task,63,city,country
delay_PM,7792483,Encoding task,64,city,New York
delay_PM,7792483,Encoding task,65,needle,thread
delay_PM,7792483,Encoding task,66,needle,pin
delay_PM,7792483,Encoding task,67,needle,eye
delay_PM,7792483,Encoding task,68,needle,sewing
delay_PM,7792483,Encoding task,69,needle,sharp
delay_PM,7792483,Encoding task,70,needle,point
delay_PM,7792483,Encoding task,71,needle,prick
delay_PM,7792483,Encoding task,72,needle,thimble
delay_PM,7792483,Encoding task,73,mountain,hill
delay_PM,7792483,Encoding task,74,mountain,valley
delay_PM,7792483,Encoding task,75,mountain,climb
delay_PM,7792483,Encoding task,76,mountain,summit
delay_PM,7792483,Encoding task,77,mountain,top
delay_PM,7792483,Encoding task,78,mountain,molehill
delay_PM,7792483,Encoding task,79,mountain,peak
delay_PM,7792483,Encoding task,80,mountain,plain
delay_PM,7792483,Encoding task,81,window,door
delay_PM,7792483,Encoding task,82,window,glass
delay_PM,7792483,Encoding task,83,window,pane
delay_PM,7792483,Encoding task,84,window,shade
delay_PM,7792483,Encoding task,85,window,ledge
delay_PM,7792483,Encoding task,86,window,sill
delay_PM,7792483,Encoding task,87,window,house
delay_PM,7792483,Encoding task,88,window,open
delay_PM,7792483,Encoding task,89,sleep,bed
delay_PM,7792483,Encoding task,90,sleep,rest
delay_PM,7792483,Encoding task,91,sleep,awake
delay_PM,7792483,Encoding task,92,sleep,tired
delay_PM,7792483,Encoding task,93,sleep,dream
delay_PM,7792483,Encoding task,94,sleep,wake
delay_PM,7792483,Encoding task,95,sleep,snooze
delay_PM,7792483,Encoding task,96,sleep,blanket
delay_PM,7792483,Encoding task,97,chair,table
delay_PM,7792483,Encoding task,98,chair,sit
delay_PM,7792483,Encoding task,99,chair,legs
delay_PM,7792483,Encoding task,100,chair,seat
delay_PM,7792483,Encoding task,101,chair,couch
delay_PM,7792483,Encoding task,102,chair,desk
delay_PM,7792483,Encoding task,103,chair,recliner
delay_PM,7792483,Encoding task,104,chair,sofa
delay_PM,7792483,Encoding task,105,slow,fast
delay_PM,7792483,Encoding task,106,slow,lethargic
delay_PM,7792483,Encoding task,107,slow,stop
delay_PM,7792483,Encoding task,108,slow,listless
delay_PM,7792483,Encoding task,109,slow,snail
delay_PM,7792483,Encoding task,110,slow,cautious
delay_PM,7792483,Encoding task,111,slow,delay
delay_PM,7792483,Encoding task,112,slow,traffic
delay_PM,7792483,Encoding task,113,smell,nose
delay_PM,7792483,Encoding task,114,smell,breathe
delay_PM,7792483,Encoding task,115,smell,sniff
delay_PM,7792483,Encoding task,116,smell,aroma
delay_PM,7792483,Encoding task,117,smell,hear
delay_PM,7792483,Encoding task,118,smell,see
delay_PM,7792483,Encoding task,119,smell,nostril
delay_PM,7792483,Encoding task,120,smell,whiff
delay_PM,7792483,Encoding task,121,angry,mad
delay_PM,7792483,Encoding task,122,angry,fear
delay_PM,7792483,Encoding task,123,angry,hate
delay_PM,7792483,Encoding task,124,angry,rage
delay_PM,7792483,Encoding task,125,angry,temper
delay_PM,7792483,Encoding task,126,angry,fury
delay_PM,7792483,Encoding task,127,angry,ire
delay_PM,7792483,Encoding task,128,angry,wrath
delay_PM,7792483,Encoding task,129,sweet,sour
delay_PM,7792483,Encoding task,130,sweet,candy
delay_PM,7792483,Encoding task,131,sweet,sugar
delay_PM,7792483,Encoding task,132,sweet,bitter
delay_PM,7792483,Encoding task,133,sweet,good
delay_PM,7792483,Encoding task,134,sweet,taste
delay_PM,7792483,Encoding task,135,sweet,tooth
delay_PM,7792483,Encoding task,136,sweet,nice
delay_PM,7792483,Encoding task,137,mug,mug
delay_PM,7792483,Encoding task,138,mug,saucer
delay_PM,7792483,Encoding task,139,mug,tea
delay_PM,7792483,Encoding task,140,mug,measuring
delay_PM,7792483,Encoding task,141,mug,coaster
delay_PM,7792483,Encoding task,142,mug,lid
delay_PM,7792483,Encoding task,143,mug,handle
delay_PM,7792483,Encoding task,144,mug,coffee
delay_PM,7792483,Encoding task,145,rubbish,garbage
delay_PM,7792483,Encoding task,146,rubbish,waste
delay_PM,7792483,Encoding task,147,rubbish,can
delay_PM,7792483,Encoding task,148,rubbish,refuse
delay_PM,7792483,Encoding task,149,rubbish,sewage
delay_PM,7792483,Encoding task,150,rubbish,bag
delay_PM,7792483,Encoding task,151,rubbish,junk
delay_PM,7792483,Encoding task,152,rubbish,trash
delay_PM,7792483,Encoding task,153,rough,smooth
delay_PM,7792483,Encoding task,154,rough,bumpy
delay_PM,7792483,Encoding task,155,rough,road
delay_PM,7792483,Encoding task,156,rough,tough
delay_PM,7792483,Encoding task,157,rough,sandpaper
delay_PM,7792483,Encoding task,158,rough,jagged
delay_PM,7792483,Encoding task,159,rough,ready
delay_PM,7792483,Encoding task,160,rough,coarse
delay_PM,7792350,Encoding task,1,slow,fast
delay_PM,7792350,Encoding task,2,slow,lethargic
delay_PM,7792350,Encoding task,3,slow,stop
delay_PM,7792350,Encoding task,4,slow,listless
delay_PM,7792350,Encoding task,5,slow,snail
delay_PM,7792350,Encoding task,6,slow,cautious
delay_PM,7792350,Encoding task,7,slow,delay
delay_PM,7792350,Encoding task,8,slow,traffic
delay_PM,7792350,Encoding task,9,mountain,hill
delay_PM,7792350,Encoding task,10,mountain,valley
delay_PM,7792350,Encoding task,11,mountain,climb
delay_PM,7792350,Encoding task,12,mountain,summit
delay_PM,7792350,Encoding task,13,mountain,top
delay_PM,7792350,Encoding task,14,mountain,molehill
delay_PM,7792350,Encoding task,15,mountain,peak
delay_PM,7792350,Encoding task,16,mountain,plain
delay_PM,7792350,Encoding task,17,needle,thread
delay_PM,7792350,Encoding task,18,needle,pin
delay_PM,7792350,Encoding task,19,needle,eye
delay_PM,7792350,Encoding task,20,needle,sewing
delay_PM,7792350,Encoding task,21,needle,sharp
delay_PM,7792350,Encoding task,22,needle,point
delay_PM,7792350,Encoding task,23,needle,prick
delay_PM,7792350,Encoding task,24,needle,thimble
delay_PM,7792350,Encoding task,25,sleep,bed
delay_PM,7792350,Encoding task,26,sleep,rest
delay_PM,7792350,Encoding task,27,sleep,awake
delay_PM,7792350,Encoding task,28,sleep,tired
delay_PM,7792350,Encoding task,29,sleep,dream
delay_PM,7792350,Encoding task,30,sleep,wake
delay_PM,7792350,Encoding task,31,sleep,snooze
delay_PM,7792350,Encoding task,32,sleep,blanket
delay_PM,7792350,Encoding task,33,window,door
delay_PM,7792350,Encoding task,34,window,glass
delay_PM,7792350,Encoding task,35,window,pane
delay_PM,7792350,Encoding task,36,window,shade
delay_PM,7792350,Encoding task,37,window,ledge
delay_PM,7792350,Encoding task,38,window,sill
delay_PM,7792350,Encoding task,39,window,house
delay_PM,7792350,Encoding task,40,window,open
delay_PM,7792350,Encoding task,41,sweet,sour
