order,Delay,Test.Time,Participant.Private.ID,lure_word,original_response,lure_recalled
7097,control,PM,8280233,slow,NA,0
7098,control,PM,8280233,river,NA,0
7099,control,PM,8280233,spider,NA,0
7100,control,PM,8280233,foot,NA,0
7101,control,PM,8280151,window,NA,0
7102,control,PM,8280151,sleep,NA,0
7103,control,PM,8280151,doctor,NA,0
7104,control,PM,8280151,smell,NA,0
7105,control,PM,8280151,chair,NA,0
7106,control,PM,8280151,smoke,smoke,1
7107,control,PM,8280151,sweet,NA,0
7108,control,PM,8280151,rough,NA,0
7109,control,PM,8280151,needle,NA,0
7110,control,PM,8280151,rubbish,NA,0
7111,control,PM,8280151,anger,NA,0
7112,control,PM,8280151,soft,NA,0
7113,control,PM,8280151,city,NA,0
7114,control,PM,8280151,cup,NA,0
7115,control,PM,8280151,cold,NA,0
7116,control,PM,8280151,mountain,NA,0
7117,control,PM,8280151,slow,NA,0
7118,control,PM,8280151,river,NA,0
7119,control,PM,8280151,spider,NA,0
7120,control,PM,8280151,foot,NA,0
7121,control,PM,8280123,window,NA,0
7122,control,PM,8280123,sleep,NA,0
7123,control,PM,8280123,doctor,NA,0
7124,control,PM,8280123,smell,NA,0
7125,control,PM,8280123,chair,NA,0
7126,control,PM,8280123,smoke,NA,0
7127,control,PM,8280123,sweet,NA,0
7128,control,PM,8280123,rough,NA,0
7129,control,PM,8280123,needle,NA,0
7130,control,PM,8280123,rubbish,NA,0
7131,control,PM,8280123,anger,NA,0
7132,control,PM,8280123,soft,NA,0
7133,control,PM,8280123,city,NA,0
7134,control,PM,8280123,cup,NA,0
7135,control,PM,8280123,cold,NA,0
7136,control,PM,8280123,mountain,NA,0
7137,control,PM,8280123,slow,NA,0
7138,control,PM,8280123,river,NA,0
7139,control,PM,8280123,spider,NA,0
7140,control,PM,8280123,foot,NA,0
7141,control,PM,8280108,window,NA,0
7142,control,PM,8280108,sleep,NA,0
7143,control,PM,8280108,doctor,NA,0
7144,control,PM,8280108,smell,NA,0
7145,control,PM,8280108,chair,NA,0
7146,control,PM,8280108,smoke,NA,0
7147,control,PM,8280108,sweet,sweet,1
7148,control,PM,8280108,rough,rough,1
7149,control,PM,8280108,needle,NA,0
7150,control,PM,8280108,rubbish,NA,0
7151,control,PM,8280108,anger,NA,0
7152,control,PM,8280108,soft,NA,0
7153,control,PM,8280108,city,NA,0
7154,control,PM,8280108,cup,NA,0
7155,control,PM,8280108,cold,NA,0
7156,control,PM,8280108,mountain,NA,0
7157,control,PM,8280108,slow,NA,0
7158,control,PM,8280108,river,NA,0
7159,control,PM,8280108,spider,NA,0
7160,control,PM,8280108,foot,foot,1
7161,control,PM,8401008,window,NA,0
7162,control,PM,8401008,sleep,NA,0
7163,control,PM,8401008,doctor,NA,0
7164,control,PM,8401008,smell,smell,1
7165,control,PM,8401008,chair,NA,0
7166,control,PM,8401008,smoke,NA,0
7167,control,PM,8401008,sweet,NA,0
7168,control,PM,8401008,rough,NA,0
7169,control,PM,8401008,needle,NA,0
7170,control,PM,8401008,rubbish,NA,0
7171,control,PM,8401008,anger,NA,0
7172,control,PM,8401008,soft,NA,0
7173,control,PM,8401008,city,NA,0
7174,control,PM,8401008,cup,NA,0
7175,control,PM,8401008,cold,NA,0
7176,control,PM,8401008,mountain,NA,0
7177,control,PM,8401008,slow,NA,0
7178,control,PM,8401008,river,NA,0
7179,control,PM,8401008,spider,NA,0
7180,control,PM,8401008,foot,NA,0
7181,control,PM,8400987,window,NA,0
7182,control,PM,8400987,sleep,NA,0
7183,control,PM,8400987,doctor,NA,0
7184,control,PM,8400987,smell,NA,0
7185,control,PM,8400987,chair,chair,1
7186,control,PM,8400987,smoke,NA,0
7187,control,PM,8400987,sweet,NA,0
7188,control,PM,8400987,rough,NA,0
7189,control,PM,8400987,needle,NA,0
7190,control,PM,8400987,rubbish,NA,0
7191,control,PM,8400987,anger,NA,0
7192,control,PM,8400987,soft,NA,0
7193,control,PM,8400987,city,NA,0
7194,control,PM,8400987,cup,NA,0
7195,control,PM,8400987,cold,NA,0
7196,control,PM,8400987,mountain,NA,0
7197,control,PM,8400987,slow,NA,0
7198,control,PM,8400987,river,NA,0
7199,control,PM,8400987,spider,NA,0
7200,control,PM,8400987,foot,NA,0
7201,control,PM,8401517,window,windows,1
7202,control,PM,8401517,sleep,sleep,1
7203,control,PM,8401517,doctor,doctor,1
7204,control,PM,8401517,smell,NA,0
7205,control,PM,8401517,chair,chair,1
7206,control,PM,8401517,smoke,NA,0
7207,control,PM,8401517,sweet,sweet,1
7208,control,PM,8401517,rough,NA,0
7209,control,PM,8401517,needle,NA,0
7210,control,PM,8401517,rubbish,NA,0
7211,control,PM,8401517,anger,anger,1
7212,control,PM,8401517,soft,NA,0
7213,control,PM,8401517,city,city,1
7214,control,PM,8401517,cup,NA,0
7215,control,PM,8401517,cold,NA,0
7216,control,PM,8401517,mountain,mountains,1
7217,control,PM,8401517,slow,NA,0
7218,control,PM,8401517,river,river,1
7219,control,PM,8401517,spider,NA,0
7220,control,PM,8401517,foot,NA,0
7221,control,PM,7939386,window,NA,0
7222,control,PM,7939386,sleep,NA,0
7223,control,PM,7939386,doctor,doctor,1
7224,control,PM,7939386,smell,NA,0
7225,control,PM,7939386,chair,NA,0
7226,control,PM,7939386,smoke,NA,0
7227,control,PM,7939386,sweet,NA,0
7228,control,PM,7939386,rough,NA,0
7229,control,PM,7939386,needle,NA,0
7230,control,PM,7939386,rubbish,NA,0
7231,control,PM,7939386,anger,NA,0
7232,control,PM,7939386,soft,soft,1
7233,control,PM,7939386,city,NA,0
7234,control,PM,7939386,cup,NA,0
7235,control,PM,7939386,cold,cold,1
7236,control,PM,7939386,mountain,NA,0
7237,control,PM,7939386,slow,slow,1
7238,control,PM,7939386,river,NA,0
7239,control,PM,7939386,spider,NA,0
7240,control,PM,7939386,foot,NA,0
7241,control,PM,7938959,window,NA,0
7242,control,PM,7938959,sleep,NA,0
7243,control,PM,7938959,doctor,doctor,1
7244,control,PM,7938959,smell,NA,0
7245,control,PM,7938959,chair,NA,0
7246,control,PM,7938959,smoke,NA,0
7247,control,PM,7938959,sweet,NA,0
7248,control,PM,7938959,rough,rough,1
7249,control,PM,7938959,needle,NA,0
7250,control,PM,7938959,rubbish,NA,0
7251,control,PM,7938959,anger,NA,0
7252,control,PM,7938959,soft,NA,0
7253,control,PM,7938959,city,NA,0
7254,control,PM,7938959,cup,NA,0
7255,control,PM,7938959,cold,cold,1
7256,control,PM,7938959,mountain,mountain,1
7257,control,PM,7938959,slow,NA,0
7258,control,PM,7938959,river,NA,0
7259,control,PM,7938959,spider,NA,0
7260,control,PM,7938959,foot,NA,0
7261,control,PM,7896313,window,window,1
7262,control,PM,7896313,sleep,NA,0
7263,control,PM,7896313,doctor,doctor,1
7264,control,PM,7896313,smell,NA,0
7265,control,PM,7896313,chair,NA,0
7266,control,PM,7896313,smoke,NA,0
7267,control,PM,7896313,sweet,NA,0
7268,control,PM,7896313,rough,rough,1
7269,control,PM,7896313,needle,NA,0
7270,control,PM,7896313,rubbish,rubbish,1
7271,control,PM,7896313,anger,NA,0
7272,control,PM,7896313,soft,NA,0
7273,control,PM,7896313,city,NA,0
7274,control,PM,7896313,cup,NA,0
7275,control,PM,7896313,cold,NA,0
7276,control,PM,7896313,mountain,NA,0
7277,control,PM,7896313,slow,NA,0
7278,control,PM,7896313,river,NA,0
7279,control,PM,7896313,spider,NA,0
7280,control,PM,7896313,foot,NA,0
7281,control,PM,7875333,window,NA,0
7282,control,PM,7875333,sleep,NA,0
7283,control,PM,7875333,doctor,NA,0
7284,control,PM,7875333,smell,NA,0
7285,control,PM,7875333,chair,NA,0
7286,control,PM,7875333,smoke,NA,0
7287,control,PM,7875333,sweet,NA,0
7288,control,PM,7875333,rough,NA,0
7289,control,PM,7875333,needle,NA,0
7290,control,PM,7875333,rubbish,rubbish,1
7291,control,PM,7875333,anger,NA,0
7292,control,PM,7875333,soft,NA,0
7293,control,PM,7875333,city,NA,0
7294,control,PM,7875333,cup,cup,1
7295,control,PM,7875333,cold,NA,0
7296,control,PM,7875333,mountain,NA,0
7297,control,PM,7875333,slow,NA,0
7298,control,PM,7875333,river,NA,0
7299,control,PM,7875333,spider,NA,0
7300,control,PM,7875333,foot,NA,0
7301,control,PM,7875096,window,NA,0
7302,control,PM,7875096,sleep,NA,0
7303,control,PM,7875096,doctor,NA,0
7304,control,PM,7875096,smell,NA,0
7305,control,PM,7875096,chair,NA,0
7306,control,PM,7875096,smoke,NA,0
7307,control,PM,7875096,sweet,sweet,1
7308,control,PM,7875096,rough,NA,0
7309,control,PM,7875096,needle,NA,0
7310,control,PM,7875096,rubbish,NA,0
7311,control,PM,7875096,anger,anger,1
7312,control,PM,7875096,soft,NA,0
7313,control,PM,7875096,city,NA,0
7314,control,PM,7875096,cup,NA,0
7315,control,PM,7875096,cold,NA,0
7316,control,PM,7875096,mountain,NA,0
7317,control,PM,7875096,slow,NA,0
7318,control,PM,7875096,river,NA,0
7319,control,PM,7875096,spider,NA,0
7320,control,PM,7875096,foot,NA,0
7321,control,PM,7874874,window,NA,0
7322,control,PM,7874874,sleep,NA,0
7323,control,PM,7874874,doctor,NA,0
7324,control,PM,7874874,smell,NA,0
7325,control,PM,7874874,chair,chair,1
7326,control,PM,7874874,smoke,NA,0
7327,control,PM,7874874,sweet,NA,0
7328,control,PM,7874874,rough,NA,0
7329,control,PM,7874874,needle,NA,0
7330,control,PM,7874874,rubbish,NA,0
7331,control,PM,7874874,anger,NA,0
7332,control,PM,7874874,soft,NA,0
7333,control,PM,7874874,city,NA,0
7334,control,PM,7874874,cup,NA,0
7335,control,PM,7874874,cold,NA,0
7336,control,PM,7874874,mountain,NA,0
7337,control,PM,7874874,slow,NA,0
7338,control,PM,7874874,river,NA,0
7339,control,PM,7874874,spider,NA,0
7340,control,PM,7874874,foot,foot,1
7341,control,PM,7874368,window,NA,0
7342,control,PM,7874368,sleep,NA,0
7343,control,PM,7874368,doctor,NA,0
7344,control,PM,7874368,smell,NA,0
7345,control,PM,7874368,chair,chair,1
7346,control,PM,7874368,smoke,NA,0
7347,control,PM,7874368,sweet,sweet,1
7348,control,PM,7874368,rough,rough,1
7349,control,PM,7874368,needle,NA,0
7350,control,PM,7874368,rubbish,NA,0
7351,control,PM,7874368,anger,anger,1
7352,control,PM,7874368,soft,NA,0
7353,control,PM,7874368,city,NA,0
7354,control,PM,7874368,cup,NA,0
7355,control,PM,7874368,cold,NA,0
7356,control,PM,7874368,mountain,NA,0
7357,control,PM,7874368,slow,NA,0
7358,control,PM,7874368,river,NA,0
7359,control,PM,7874368,spider,NA,0
7360,control,PM,7874368,foot,NA,0
7361,control,PM,7874048,window,NA,0
7362,control,PM,7874048,sleep,NA,0
7363,control,PM,7874048,doctor,NA,0
7364,control,PM,7874048,smell,smell,1
7365,control,PM,7874048,chair,NA,0
7366,control,PM,7874048,smoke,NA,0
7367,control,PM,7874048,sweet,NA,0
7368,control,PM,7874048,rough,NA,0
7369,control,PM,7874048,needle,NA,0
7370,control,PM,7874048,rubbish,NA,0
7371,control,PM,7874048,anger,NA,0
7372,control,PM,7874048,soft,NA,0
7373,control,PM,7874048,city,NA,0
7374,control,PM,7874048,cup,NA,0
7375,control,PM,7874048,cold,cold,1
7376,control,PM,7874048,mountain,NA,0
7377,control,PM,7874048,slow,NA,0
7378,control,PM,7874048,river,NA,0
7379,control,PM,7874048,spider,NA,0
7380,control,PM,7874048,foot,NA,0
7381,control,PM,7873949,window,NA,0
7382,control,PM,7873949,sleep,NA,0
7383,control,PM,7873949,doctor,NA,0
7384,control,PM,7873949,smell,NA,0
7385,control,PM,7873949,chair,NA,0
7386,control,PM,7873949,smoke,NA,0
7387,control,PM,7873949,sweet,NA,0
7388,control,PM,7873949,rough,NA,0
7389,control,PM,7873949,needle,NA,0
7390,control,PM,7873949,rubbish,NA,0
7391,control,PM,7873949,anger,NA,0
7392,control,PM,7873949,soft,NA,0
7393,control,PM,7873949,city,NA,0
7394,control,PM,7873949,cup,NA,0
7395,control,PM,7873949,cold,NA,0
7396,control,PM,7873949,mountain,NA,0
7397,control,PM,7873949,slow,NA,0
7398,control,PM,7873949,river,NA,0
7399,control,PM,7873949,spider,spider,1
7400,control,PM,7873949,foot,NA,0
7401,control,PM,7858115,window,NA,0
7402,control,PM,7858115,sleep,NA,0
7403,control,PM,7858115,doctor,NA,0
7404,control,PM,7858115,smell,NA,0
7405,control,PM,7858115,chair,NA,0
7406,control,PM,7858115,smoke,NA,0
7407,control,PM,7858115,sweet,NA,0
7408,control,PM,7858115,rough,NA,0
7409,control,PM,7858115,needle,NA,0
7410,control,PM,7858115,rubbish,NA,0
7411,control,PM,7858115,anger,anger,1
7412,control,PM,7858115,soft,NA,0
7413,control,PM,7858115,city,NA,0
7414,control,PM,7858115,cup,NA,0
7415,control,PM,7858115,cold,cold,1
7416,control,PM,7858115,mountain,NA,0
7417,control,PM,7858115,slow,NA,0
7418,control,PM,7858115,river,NA,0
7419,control,PM,7858115,spider,NA,0
7420,control,PM,7858115,foot,NA,0
7421,control,PM,7857953,window,NA,0
7422,control,PM,7857953,sleep,NA,0
7423,control,PM,7857953,doctor,NA,0
7424,control,PM,7857953,smell,NA,0
7425,control,PM,7857953,chair,NA,0
7426,control,PM,7857953,smoke,NA,0
7427,control,PM,7857953,sweet,NA,0
7428,control,PM,7857953,rough,NA,0
7429,control,PM,7857953,needle,NA,0
7430,control,PM,7857953,rubbish,NA,0
7431,control,PM,7857953,anger,NA,0
7432,control,PM,7857953,soft,NA,0
7433,control,PM,7857953,city,city,1
7434,control,PM,7857953,cup,NA,0
7435,control,PM,7857953,cold,cold,1
7436,control,PM,7857953,mountain,NA,0
7437,control,PM,7857953,slow,NA,0
7438,control,PM,7857953,river,NA,0
7439,control,PM,7857953,spider,NA,0
7440,control,PM,7857953,foot,NA,0
7441,control,PM,7857916,window,NA,0
7442,control,PM,7857916,sleep,NA,0
7443,control,PM,7857916,doctor,NA,0
7444,control,PM,7857916,smell,NA,0
7445,control,PM,7857916,chair,NA,0
7446,control,PM,7857916,smoke,smoke,1
7447,control,PM,7857916,sweet,NA,0
7448,control,PM,7857916,rough,NA,0
7449,control,PM,7857916,needle,NA,0
7450,control,PM,7857916,rubbish,NA,0
7451,control,PM,7857916,anger,NA,0
7452,control,PM,7857916,soft,NA,0
7453,control,PM,7857916,city,NA,0
7454,control,PM,7857916,cup,NA,0
7455,control,PM,7857916,cold,NA,0
7456,control,PM,7857916,mountain,NA,0
7457,control,PM,7857916,slow,NA,0
7458,control,PM,7857916,river,NA,0
7459,control,PM,7857916,spider,NA,0
7460,control,PM,7857916,foot,NA,0
7461,control,PM,7857714,window,NA,0
7462,control,PM,7857714,sleep,NA,0
7463,control,PM,7857714,doctor,NA,0
7464,control,PM,7857714,smell,NA,0
7465,control,PM,7857714,chair,NA,0
7466,control,PM,7857714,smoke,NA,0
7467,control,PM,7857714,sweet,NA,0
7468,control,PM,7857714,rough,NA,0
7469,control,PM,7857714,needle,NA,0
7470,control,PM,7857714,rubbish,NA,0
7471,control,PM,7857714,anger,NA,0
7472,control,PM,7857714,soft,NA,0
7473,control,PM,7857714,city,NA,0
7474,control,PM,7857714,cup,NA,0
7475,control,PM,7857714,cold,cold,1
7476,control,PM,7857714,mountain,NA,0
7477,control,PM,7857714,slow,NA,0
7478,control,PM,7857714,river,NA,0
7479,control,PM,7857714,spider,NA,0
7480,control,PM,7857714,foot,NA,0
7481,control,PM,7857635,window,window,1
7482,control,PM,7857635,sleep,sleep,1
7483,control,PM,7857635,doctor,NA,0
7484,control,PM,7857635,smell,NA,0
7485,control,PM,7857635,chair,chair,1
7486,control,PM,7857635,smoke,smoke,1
7487,control,PM,7857635,sweet,NA,0
7488,control,PM,7857635,rough,NA,0
7489,control,PM,7857635,needle,NA,0
7490,control,PM,7857635,rubbish,NA,0
7491,control,PM,7857635,anger,NA,0
7492,control,PM,7857635,soft,NA,0
7493,control,PM,7857635,city,NA,0
7494,control,PM,7857635,cup,NA,0
7495,control,PM,7857635,cold,NA,0
7496,control,PM,7857635,mountain,NA,0
7497,control,PM,7857635,slow,NA,0
7498,control,PM,7857635,river,river,1
7499,control,PM,7857635,spider,NA,0
7500,control,PM,7857635,foot,NA,0
7501,control,PM,7857478,window,NA,0
7502,control,PM,7857478,sleep,NA,0
7503,control,PM,7857478,doctor,NA,0
7504,control,PM,7857478,smell,NA,0
7505,control,PM,7857478,chair,NA,0
7506,control,PM,7857478,smoke,NA,0
7507,control,PM,7857478,sweet,NA,0
7508,control,PM,7857478,rough,NA,0
7509,control,PM,7857478,needle,NA,0
7510,control,PM,7857478,rubbish,NA,0
7511,control,PM,7857478,anger,anger,1
7512,control,PM,7857478,soft,NA,0
7513,control,PM,7857478,city,NA,0
7514,control,PM,7857478,cup,NA,0
7515,control,PM,7857478,cold,cold,1
7516,control,PM,7857478,mountain,NA,0
7517,control,PM,7857478,slow,NA,0
7518,control,PM,7857478,river,NA,0
7519,control,PM,7857478,spider,NA,0
7520,control,PM,7857478,foot,NA,0
7521,control,PM,7857350,window,NA,0
7522,control,PM,7857350,sleep,sleep,1
7523,control,PM,7857350,doctor,NA,0
7524,control,PM,7857350,smell,NA,0
7525,control,PM,7857350,chair,chair,1
7526,control,PM,7857350,smoke,NA,0
7527,control,PM,7857350,sweet,NA,0
7528,control,PM,7857350,rough,rough,1
7529,control,PM,7857350,needle,NA,0
7530,control,PM,7857350,rubbish,rubbish,1
7531,control,PM,7857350,anger,NA,0
7532,control,PM,7857350,soft,soft,1
7533,control,PM,7857350,city,NA,0
7534,control,PM,7857350,cup,NA,0
7535,control,PM,7857350,cold,NA,0
7536,control,PM,7857350,mountain,NA,0
7537,control,PM,7857350,slow,slow,1
7538,control,PM,7857350,river,river,1
7539,control,PM,7857350,spider,NA,0
7540,control,PM,7857350,foot,NA,0
7541,control,PM,7857260,window,NA,0
7542,control,PM,7857260,sleep,NA,0
7543,control,PM,7857260,doctor,NA,0
7544,control,PM,7857260,smell,NA,0
7545,control,PM,7857260,chair,NA,0
7546,control,PM,7857260,smoke,NA,0
7547,control,PM,7857260,sweet,NA,0
7548,control,PM,7857260,rough,NA,0
7549,control,PM,7857260,needle,NA,0
7550,control,PM,7857260,rubbish,NA,0
7551,control,PM,7857260,anger,NA,0
7552,control,PM,7857260,soft,NA,0
7553,control,PM,7857260,city,NA,0
7554,control,PM,7857260,cup,NA,0
7555,control,PM,7857260,cold,NA,0
7556,control,PM,7857260,mountain,NA,0
7557,control,PM,7857260,slow,NA,0
7558,control,PM,7857260,river,NA,0
7559,control,PM,7857260,spider,NA,0
7560,control,PM,7857260,foot,NA,0
7561,control,PM,7857272,window,NA,0
7562,control,PM,7857272,sleep,NA,0
7563,control,PM,7857272,doctor,doctor,1
7564,control,PM,7857272,smell,NA,0
7565,control,PM,7857272,chair,NA,0
7566,control,PM,7857272,smoke,NA,0
7567,control,PM,7857272,sweet,NA,0
7568,control,PM,7857272,rough,NA,0
7569,control,PM,7857272,needle,needle,1
7570,control,PM,7857272,rubbish,NA,0
7571,control,PM,7857272,anger,NA,0
7572,control,PM,7857272,soft,NA,0
7573,control,PM,7857272,city,NA,0
7574,control,PM,7857272,cup,NA,0
7575,control,PM,7857272,cold,NA,0
7576,control,PM,7857272,mountain,NA,0
7577,control,PM,7857272,slow,NA,0
7578,control,PM,7857272,river,NA,0
7579,control,PM,7857272,spider,NA,0
7580,control,PM,7857272,foot,NA,0
7581,control,PM,7857227,window,window,1
7582,control,PM,7857227,sleep,NA,0
7583,control,PM,7857227,doctor,NA,0
7584,control,PM,7857227,smell,NA,0
7585,control,PM,7857227,chair,NA,0
7586,control,PM,7857227,smoke,smoking,1
7587,control,PM,7857227,sweet,NA,0
7588,control,PM,7857227,rough,rough,1
7589,control,PM,7857227,needle,NA,0
7590,control,PM,7857227,rubbish,rubbish,1
7591,control,PM,7857227,anger,NA,0
7592,control,PM,7857227,soft,NA,0
7593,control,PM,7857227,city,city,1
7594,control,PM,7857227,cup,NA,0
7595,control,PM,7857227,cold,cold,1
7596,control,PM,7857227,mountain,mountain,1
7597,control,PM,7857227,slow,NA,0
7598,control,PM,7857227,river,river,1
7599,control,PM,7857227,spider,spider,1
7600,control,PM,7857227,foot,NA,0
7601,control,PM,7857006,window,NA,0
7602,control,PM,7857006,sleep,NA,0
7603,control,PM,7857006,doctor,NA,0
7604,control,PM,7857006,smell,NA,0
7605,control,PM,7857006,chair,NA,0
7606,control,PM,7857006,smoke,smoke,1
7607,control,PM,7857006,sweet,sweet,1
7608,control,PM,7857006,rough,NA,0
7609,control,PM,7857006,needle,NA,0
7610,control,PM,7857006,rubbish,rubbish,1
7611,control,PM,7857006,anger,NA,0
7612,control,PM,7857006,soft,NA,0
7613,control,PM,7857006,city,NA,0
7614,control,PM,7857006,cup,NA,0
7615,control,PM,7857006,cold,cold,1
7616,control,PM,7857006,mountain,NA,0
7617,control,PM,7857006,slow,NA,0
7618,control,PM,7857006,river,NA,0
7619,control,PM,7857006,spider,spider,1
7620,control,PM,7857006,foot,foot,1
7621,control,PM,7856973,window,NA,0
7622,control,PM,7856973,sleep,NA,0
7623,control,PM,7856973,doctor,NA,0
7624,control,PM,7856973,smell,smell,1
7625,control,PM,7856973,chair,NA,0
7626,control,PM,7856973,smoke,NA,0
7627,control,PM,7856973,sweet,NA,0
7628,control,PM,7856973,rough,NA,0
7629,control,PM,7856973,needle,NA,0
7630,control,PM,7856973,rubbish,NA,0
7631,control,PM,7856973,anger,NA,0
7632,control,PM,7856973,soft,NA,0
7633,control,PM,7856973,city,NA,0
7634,control,PM,7856973,cup,NA,0
7635,control,PM,7856973,cold,NA,0
7636,control,PM,7856973,mountain,NA,0
7637,control,PM,7856973,slow,NA,0
7638,control,PM,7856973,river,NA,0
7639,control,PM,7856973,spider,NA,0
7640,control,PM,7856973,foot,foot,1
7641,control,PM,7856955,window,NA,0
7642,control,PM,7856955,sleep,NA,0
7643,control,PM,7856955,doctor,doctor,1
7644,control,PM,7856955,smell,NA,0
7645,control,PM,7856955,chair,NA,0
7646,control,PM,7856955,smoke,NA,0
7647,control,PM,7856955,sweet,NA,0
7648,control,PM,7856955,rough,NA,0
7649,control,PM,7856955,needle,NA,0
7650,control,PM,7856955,rubbish,NA,0
7651,control,PM,7856955,anger,NA,0
7652,control,PM,7856955,soft,NA,0
7653,control,PM,7856955,city,NA,0
7654,control,PM,7856955,cup,NA,0
7655,control,PM,7856955,cold,cold,1
7656,control,PM,7856955,mountain,NA,0
7657,control,PM,7856955,slow,slow,1
7658,control,PM,7856955,river,NA,0
7659,control,PM,7856955,spider,NA,0
7660,control,PM,7856955,foot,NA,0
7661,control,PM,7856911,window,NA,0
7662,control,PM,7856911,sleep,NA,0
7663,control,PM,7856911,doctor,NA,0
7664,control,PM,7856911,smell,NA,0
7665,control,PM,7856911,chair,NA,0
7666,control,PM,7856911,smoke,NA,0
7667,control,PM,7856911,sweet,NA,0
7668,control,PM,7856911,rough,rough,1
7669,control,PM,7856911,needle,NA,0
7670,control,PM,7856911,rubbish,NA,0
7671,control,PM,7856911,anger,NA,0
7672,control,PM,7856911,soft,soft,1
7673,control,PM,7856911,city,NA,0
7674,control,PM,7856911,cup,NA,0
7675,control,PM,7856911,cold,NA,0
7676,control,PM,7856911,mountain,NA,0
7677,control,PM,7856911,slow,NA,0
7678,control,PM,7856911,river,NA,0
7679,control,PM,7856911,spider,NA,0
7680,control,PM,7856911,foot,NA,0
7681,control,PM,7856876,window,NA,0
7682,control,PM,7856876,sleep,sleep,1
7683,control,PM,7856876,doctor,NA,0
7684,control,PM,7856876,smell,smell,1
7685,control,PM,7856876,chair,NA,0
7686,control,PM,7856876,smoke,NA,0
7687,control,PM,7856876,sweet,NA,0
7688,control,PM,7856876,rough,NA,0
7689,control,PM,7856876,needle,NA,0
7690,control,PM,7856876,rubbish,NA,0
7691,control,PM,7856876,anger,NA,0
7692,control,PM,7856876,soft,NA,0
7693,control,PM,7856876,city,city,1
7694,control,PM,7856876,cup,NA,0
7695,control,PM,7856876,cold,NA,0
7696,control,PM,7856876,mountain,NA,0
7697,control,PM,7856876,slow,NA,0
7698,control,PM,7856876,river,NA,0
7699,control,PM,7856876,spider,NA,0
7700,control,PM,7856876,foot,NA,0
7701,control,PM,7856890,window,NA,0
7702,control,PM,7856890,sleep,NA,0
7703,control,PM,7856890,doctor,NA,0
7704,control,PM,7856890,smell,NA,0
7705,control,PM,7856890,chair,NA,0
7706,control,PM,7856890,smoke,smoke,1
7707,control,PM,7856890,sweet,NA,0
7708,control,PM,7856890,rough,NA,0
7709,control,PM,7856890,needle,NA,0
7710,control,PM,7856890,rubbish,NA,0
7711,control,PM,7856890,anger,NA,0
7712,control,PM,7856890,soft,NA,0
7713,control,PM,7856890,city,NA,0
7714,control,PM,7856890,cup,NA,0
7715,control,PM,7856890,cold,cold,1
7716,control,PM,7856890,mountain,NA,0
7717,control,PM,7856890,slow,NA,0
7718,control,PM,7856890,river,NA,0
7719,control,PM,7856890,spider,NA,0
7720,control,PM,7856890,foot,NA,0
7721,control,PM,7856867,window,NA,0
7722,control,PM,7856867,sleep,NA,0
7723,control,PM,7856867,doctor,NA,0
7724,control,PM,7856867,smell,NA,0
7725,control,PM,7856867,chair,NA,0
7726,control,PM,7856867,smoke,NA,0
7727,control,PM,7856867,sweet,NA,0
7728,control,PM,7856867,rough,NA,0
7729,control,PM,7856867,needle,NA,0
7730,control,PM,7856867,rubbish,NA,0
7731,control,PM,7856867,anger,NA,0
7732,control,PM,7856867,soft,NA,0
7733,control,PM,7856867,city,NA,0
7734,control,PM,7856867,cup,NA,0
7735,control,PM,7856867,cold,NA,0
7736,control,PM,7856867,mountain,NA,0
7737,control,PM,7856867,slow,NA,0
7738,control,PM,7856867,river,NA,0
7739,control,PM,7856867,spider,spider,1
7740,control,PM,7856867,foot,NA,0
7741,control,PM,7856838,window,NA,0
7742,control,PM,7856838,sleep,sleep,1
7743,control,PM,7856838,doctor,NA,0
7744,control,PM,7856838,smell,NA,0
7745,control,PM,7856838,chair,NA,0
7746,control,PM,7856838,smoke,NA,0
7747,control,PM,7856838,sweet,sweet,1
7748,control,PM,7856838,rough,NA,0
7749,control,PM,7856838,needle,NA,0
7750,control,PM,7856838,rubbish,NA,0
7751,control,PM,7856838,anger,NA,0
7752,control,PM,7856838,soft,NA,0
7753,control,PM,7856838,city,NA,0
7754,control,PM,7856838,cup,NA,0
7755,control,PM,7856838,cold,NA,0
7756,control,PM,7856838,mountain,NA,0
7757,control,PM,7856838,slow,NA,0
7758,control,PM,7856838,river,river,1
7759,control,PM,7856838,spider,NA,0
7760,control,PM,7856838,foot,NA,0
7761,control,PM,7856822,window,NA,0
7762,control,PM,7856822,sleep,NA,0
7763,control,PM,7856822,doctor,NA,0
7764,control,PM,7856822,smell,NA,0
7765,control,PM,7856822,chair,NA,0
7766,control,PM,7856822,smoke,NA,0
7767,control,PM,7856822,sweet,NA,0
7768,control,PM,7856822,rough,NA,0
7769,control,PM,7856822,needle,NA,0
7770,control,PM,7856822,rubbish,NA,0
7771,control,PM,7856822,anger,NA,0
7772,control,PM,7856822,soft,NA,0
7773,control,PM,7856822,city,NA,0
7774,control,PM,7856822,cup,NA,0
7775,control,PM,7856822,cold,cold,1
7776,control,PM,7856822,mountain,NA,0
7777,control,PM,7856822,slow,NA,0
7778,control,PM,7856822,river,NA,0
7779,control,PM,7856822,spider,NA,0
7780,control,PM,7856822,foot,NA,0
7781,control,PM,7856823,window,NA,0
7782,control,PM,7856823,sleep,sleep,1
7783,control,PM,7856823,doctor,NA,0
7784,control,PM,7856823,smell,NA,0
7785,control,PM,7856823,chair,NA,0
7786,control,PM,7856823,smoke,NA,0
